,Gender,loan_amount,income,Credit_Score,age,Region,Status
97900,0,136500,2640.0,763,2,0,0
97901,0,136500,2700.0,789,4,3,0
97902,0,136500,1620.0,783,4,0,1
97903,0,136500,2400.0,651,4,0,0
97904,0,156500,2880.0,745,3,0,0
97905,0,236500,2340.0,552,3,0,0
97906,0,236500,5640.0,581,3,2,0
97907,0,236500,5700.0,815,0,0,0
97908,0,236500,2280.0,621,5,0,0
97909,0,236500,3180.0,741,4,3,1
97910,0,236500,3120.0,506,3,2,0
97911,0,236500,3720.0,665,2,0,0
97912,0,236500,4260.0,818,0,0,0
97913,0,236500,3300.0,593,1,0,0
97914,0,236500,3240.0,890,3,2,0
97915,0,236500,6120.0,562,1,0,0
97916,0,236500,4200.0,709,4,2,0
97917,0,236500,3480.0,784,2,0,0
97918,0,236500,4380.0,577,3,0,0
97919,0,236500,8760.0,622,3,0,0
97920,0,236500,7080.0,603,0,0,0
97921,0,236500,3300.0,808,1,2,0
97922,0,236500,6060.0,853,3,0,0
97923,0,506500,7740.0,825,2,2,0
97924,0,506500,8460.0,702,2,0,0
97925,0,506500,7860.0,532,1,3,0
97926,0,506500,9600.0,708,2,3,0
97927,0,506500,10380.0,834,1,3,0
97928,0,506500,10380.0,531,2,0,0
97929,0,506500,6600.0,867,2,0,0
97930,0,506500,8760.0,675,2,2,0
97931,0,506500,4920.0,677,2,3,0
97932,0,506500,6900.0,506,0,2,0
97933,0,506500,12600.0,869,2,3,0
97934,0,506500,18840.0,501,4,3,1
97935,0,506500,10800.0,800,1,0,0
97936,0,356500,6060.0,766,1,0,0
97937,0,216500,3660.0,795,1,0,0
97938,0,216500,8160.0,661,0,0,0
97939,0,216500,2640.0,817,0,0,0
97940,0,216500,2640.0,751,6,0,0
97941,0,216500,3360.0,597,1,0,0
97942,0,216500,7440.0,541,3,0,0
97943,0,216500,3000.0,867,0,0,1
97944,0,216500,2880.0,800,5,1,1
97945,0,216500,5580.0,797,0,0,0
97946,0,216500,3060.0,639,0,0,0
97947,0,216500,4620.0,735,4,0,0
97948,0,216500,5040.0,690,1,0,0
97949,0,216500,3120.0,719,1,2,0
97950,0,216500,2640.0,894,0,0,0
97951,0,216500,3060.0,787,3,3,0
97952,0,216500,2700.0,852,0,0,0
97953,0,216500,3240.0,507,1,3,1
97954,0,216500,4920.0,669,4,0,0
97955,0,216500,7500.0,791,1,1,0
97956,0,216500,3240.0,661,1,3,1
97957,0,216500,6300.0,507,3,2,0
97958,0,216500,3660.0,843,1,0,0
97959,0,216500,6600.0,582,0,2,0
97960,0,216500,3060.0,868,0,3,0
97961,0,216500,5460.0,567,0,0,0
97962,0,216500,2700.0,726,0,0,0
97963,0,216500,4020.0,608,0,3,0
97964,0,216500,2160.0,570,0,0,0
97965,0,216500,2460.0,776,2,0,0
97966,0,216500,3840.0,868,2,2,0
97967,0,216500,6540.0,729,3,0,0
97968,0,216500,3300.0,689,0,0,0
97969,0,216500,2760.0,761,0,0,0
97970,0,216500,3960.0,507,1,0,0
97971,0,216500,4260.0,715,2,0,0
97972,0,216500,3540.0,519,0,0,0
97973,0,216500,6600.0,886,3,0,1
97974,0,216500,4200.0,509,1,0,0
97975,0,216500,3120.0,530,2,0,0
97976,0,216500,3840.0,731,2,1,1
97977,0,216500,2580.0,508,1,0,0
97978,0,216500,2220.0,628,2,0,0
97979,0,216500,5580.0,748,1,0,0
97980,0,216500,3360.0,632,3,0,0
97981,0,216500,3600.0,766,0,0,0
97982,0,216500,5400.0,799,1,0,1
97983,0,216500,5280.0,879,2,0,0
97984,0,216500,5280.0,611,1,0,0
97985,0,216500,4440.0,734,0,0,0
97986,0,216500,4860.0,595,4,0,0
97987,0,216500,2700.0,805,0,0,0
97988,0,216500,4500.0,716,2,0,0
97989,0,216500,3180.0,660,2,3,0
97990,0,216500,3840.0,697,0,0,0
97991,0,216500,5040.0,515,2,3,1
97992,0,216500,8160.0,814,2,0,1
97993,0,216500,3480.0,704,2,0,1
97994,0,216500,4200.0,553,1,0,0
97995,0,216500,3240.0,555,1,2,0
97996,0,336500,8220.0,835,2,0,0
97997,0,336500,5820.0,683,3,0,0
97998,0,336500,3540.0,894,3,0,1
97999,0,336500,3660.0,508,4,0,0
98000,0,336500,5160.0,897,2,0,0
98001,0,346500,7020.0,630,3,0,0
98002,0,346500,10200.0,750,3,0,0
98003,0,346500,3600.0,811,2,0,0
98004,0,346500,8160.0,730,1,0,0
98005,0,346500,7140.0,621,1,3,0
98006,0,616500,8580.0,539,2,0,0
98007,0,616500,6900.0,785,0,3,0
98008,0,616500,7500.0,817,1,0,0
98009,0,616500,11460.0,643,3,0,1
98010,0,116500,1500.0,520,3,0,1
98011,0,116500,3720.0,520,3,2,0
98012,0,116500,3480.0,728,4,0,0
98013,0,116500,2520.0,719,1,0,0
98014,0,116500,4920.0,556,6,0,0
98015,0,116500,2640.0,693,3,3,0
98016,0,116500,1440.0,709,2,3,0
98017,0,116500,1260.0,658,3,0,0
98018,0,116500,2580.0,554,3,0,0
98019,0,116500,2100.0,878,1,2,0
98020,0,106500,1680.0,552,4,0,0
98021,0,106500,8820.0,567,0,3,0
98022,0,216500,4020.0,516,3,0,0
98023,0,346500,7500.0,786,3,0,0
98024,0,666500,6480.0,630,3,0,0
98025,0,146500,3600.0,801,2,0,0
98026,0,146500,2700.0,640,4,0,0
98027,0,146500,1980.0,787,3,0,0
98028,0,146500,2940.0,513,1,0,0
98029,0,146500,6300.0,689,3,0,0
98030,0,306500,5460.0,691,1,0,0
98031,0,306500,6060.0,512,3,0,0
98032,0,306500,3000.0,586,0,0,0
98033,0,306500,3420.0,563,2,1,0
98034,0,306500,11940.0,802,3,0,0
98035,0,306500,2940.0,792,4,0,0
98036,0,306500,8580.0,812,2,0,0
98037,0,306500,6540.0,851,3,0,0
98038,0,306500,3480.0,828,2,0,0
98039,0,306500,4380.0,710,2,0,0
98040,0,306500,6240.0,622,3,0,0
98041,0,306500,5880.0,714,1,0,0
98042,0,306500,6240.0,641,4,2,0
98043,0,306500,7020.0,578,1,0,0
98044,0,306500,11580.0,717,3,0,0
98045,0,306500,8100.0,632,3,0,0
98046,0,216500,3660.0,529,3,0,0
98047,0,216500,4860.0,742,3,0,0
98048,0,216500,3480.0,582,3,0,0
98049,0,216500,7500.0,832,4,1,1
98050,0,216500,2880.0,572,4,0,0
98051,0,216500,3000.0,714,6,0,1
98052,0,216500,8280.0,695,2,3,0
98053,0,216500,4980.0,766,2,3,0
98054,0,216500,1980.0,891,4,0,1
98055,0,216500,4260.0,678,2,0,0
98056,0,476500,8460.0,779,3,3,0
98057,0,226500,7200.0,641,2,0,0
98058,0,226500,3780.0,804,0,0,0
98059,0,226500,3780.0,577,3,0,0
98060,0,226500,4620.0,860,2,3,0
98061,0,226500,4500.0,619,1,0,1
98062,0,226500,6900.0,762,1,0,0
98063,0,226500,2520.0,599,4,0,0
98064,0,226500,3660.0,863,3,0,0
98065,0,226500,5340.0,729,4,3,0
98066,0,226500,3780.0,507,1,0,0
98067,0,226500,2160.0,521,1,0,0
98068,0,226500,2340.0,876,3,2,0
98069,0,226500,3600.0,895,1,0,0
98070,0,226500,3120.0,801,6,0,1
98071,0,226500,3420.0,847,4,3,1
98072,0,226500,9780.0,790,2,0,1
98073,0,226500,3720.0,889,1,3,0
98074,0,226500,4800.0,691,3,0,0
98075,0,226500,3420.0,782,1,0,0
98076,0,226500,2760.0,733,4,0,1
98077,0,846500,18000.0,645,2,3,0
98078,0,646500,9600.0,592,1,0,0
98079,0,646500,16980.0,586,1,3,0
98080,0,636500,12540.0,704,3,0,0
98081,0,636500,7020.0,618,1,0,0
98082,0,366500,3000.0,877,6,0,0
98083,0,366500,4080.0,842,4,0,0
98084,0,366500,3600.0,592,0,0,1
98085,0,366500,8460.0,537,1,3,0
98086,0,366500,9960.0,662,6,0,0
98087,0,366500,3300.0,642,4,0,1
98088,0,366500,3540.0,830,2,0,1
98089,0,366500,6600.0,873,4,0,1
98090,0,366500,3540.0,654,4,3,0
98091,0,366500,7200.0,851,2,0,0
98092,0,696500,12660.0,887,3,1,0
98093,0,486500,10500.0,842,6,0,0
98094,0,216500,1920.0,609,6,0,0
98095,0,216500,5700.0,884,1,0,0
98096,0,216500,1980.0,645,6,0,1
98097,0,406500,5340.0,629,2,0,0
98098,0,406500,6420.0,884,1,3,0
98099,0,406500,4620.0,813,4,0,0
98100,0,406500,5700.0,516,3,2,0
98101,0,406500,9180.0,829,2,3,0
98102,0,406500,6180.0,622,2,3,0
98103,0,406500,7560.0,752,3,3,0
98104,0,406500,5760.0,745,6,0,0
98105,0,406500,8040.0,551,3,3,0
98106,0,186500,10080.0,789,2,2,0
98107,0,186500,3180.0,776,3,0,0
98108,0,186500,2280.0,565,3,3,0
98109,0,186500,3060.0,734,1,0,1
98110,0,186500,3000.0,572,4,0,0
98111,0,186500,3780.0,521,3,0,0
98112,0,186500,2640.0,712,4,0,0
98113,0,186500,1980.0,505,3,0,1
98114,0,186500,4680.0,768,3,0,0
98115,0,186500,2520.0,838,3,0,0
98116,0,186500,2640.0,656,4,0,0
98117,0,186500,2700.0,603,6,0,0
98118,0,186500,2220.0,601,6,0,0
98119,0,186500,5160.0,816,2,0,0
98120,0,186500,3660.0,514,3,0,0
98121,0,186500,4560.0,884,2,0,0
98122,0,186500,3120.0,739,4,3,0
98123,0,186500,3240.0,727,6,0,0
98124,0,186500,3300.0,602,4,3,0
98125,0,186500,1260.0,576,6,0,1
98126,0,186500,4020.0,814,4,2,1
98127,0,186500,3480.0,711,2,0,0
98128,0,186500,1560.0,573,4,3,0
98129,0,186500,4200.0,673,3,0,0
98130,0,186500,4020.0,626,1,0,0
98131,0,186500,4800.0,897,2,3,0
98132,0,186500,2280.0,772,1,0,0
98133,0,186500,3780.0,615,4,0,0
98134,0,186500,2700.0,706,6,0,0
98135,0,186500,6120.0,592,1,0,0
98136,0,186500,3780.0,762,2,3,0
98137,0,206500,4260.0,887,4,0,0
98138,0,206500,3000.0,614,2,0,1
98139,0,206500,2220.0,557,4,0,0
98140,0,416500,7260.0,513,4,3,0
98141,0,206500,5700.0,871,4,0,0
98142,0,206500,2820.0,900,2,3,0
98143,0,206500,10620.0,576,3,2,0
98144,0,186500,2460.0,716,3,0,0
98145,0,676500,7320.0,515,2,1,0
98146,0,266500,6840.0,653,3,0,0
98147,0,266500,3840.0,620,1,3,0
98148,0,266500,1380.0,591,2,0,0
98149,0,266500,4680.0,691,2,3,0
98150,0,76500,6180.0,774,6,0,0
98151,0,356500,4260.0,863,0,3,0
98152,0,676500,10260.0,833,1,0,0
98153,0,676500,8160.0,623,2,3,0
98154,0,676500,7620.0,656,2,0,0
98155,0,676500,8580.0,847,1,3,0
98156,0,516500,6780.0,787,0,3,0
98157,0,516500,6780.0,737,2,0,0
98158,0,516500,7200.0,873,0,3,0
98159,0,516500,7980.0,748,1,0,0
98160,0,516500,7140.0,883,0,0,0
98161,0,516500,4440.0,888,6,2,0
98162,0,326500,13620.0,567,2,3,0
98163,0,66500,6240.0,610,4,0,0
98164,0,156500,3720.0,871,1,0,1
98165,0,156500,2340.0,844,3,0,0
98166,0,156500,4860.0,508,3,3,0
98167,0,156500,6060.0,640,3,0,0
98168,0,156500,2520.0,689,2,0,0
98169,0,156500,7080.0,658,1,0,1
98170,0,156500,5400.0,619,2,0,0
98171,0,156500,2640.0,827,3,2,0
98172,0,106500,3000.0,623,2,0,1
98173,0,106500,1980.0,782,2,0,0
98174,0,106500,2160.0,676,4,0,0
98175,0,106500,1200.0,514,4,0,1
98176,0,106500,3780.0,549,4,3,0
98177,0,106500,12360.0,704,1,0,0
98178,0,106500,2040.0,852,3,0,1
98179,0,106500,2040.0,882,4,0,0
98180,0,106500,1440.0,584,4,0,0
98181,0,106500,1320.0,574,3,0,0
98182,0,106500,3000.0,554,2,3,0
98183,0,106500,2520.0,609,1,0,0
98184,0,106500,3240.0,519,2,0,0
98185,0,106500,2640.0,554,4,0,1
98186,0,106500,3540.0,823,3,0,0
98187,0,106500,1980.0,691,5,0,0
98188,0,106500,1740.0,844,4,3,0
98189,0,106500,1980.0,534,0,0,0
98190,0,106500,2220.0,665,3,3,0
98191,0,106500,2520.0,706,3,0,0
98192,0,106500,2700.0,546,3,0,0
98193,0,106500,3300.0,830,1,0,0
98194,0,106500,3360.0,513,4,0,0
98195,0,106500,4800.0,530,4,0,0
98196,0,106500,3000.0,848,3,0,0
98197,0,106500,1320.0,552,4,0,0
98198,0,106500,1260.0,822,4,0,1
98199,0,106500,3780.0,651,3,0,0
98200,0,106500,4860.0,769,2,0,0
98201,0,106500,2880.0,539,2,0,0
98202,0,106500,2460.0,632,3,2,0
98203,0,106500,1740.0,733,4,0,0
98204,0,106500,2520.0,576,3,0,0
98205,0,106500,2220.0,660,4,0,0
98206,0,106500,3360.0,811,2,2,0
98207,0,106500,2160.0,685,3,0,0
98208,0,106500,1980.0,566,4,3,0
98209,0,106500,8580.0,745,3,0,0
98210,0,106500,2100.0,556,4,0,0
98211,0,106500,2580.0,835,2,0,0
98212,0,106500,1680.0,895,3,0,0
98213,0,106500,1920.0,643,2,3,0
98214,0,106500,7200.0,704,3,0,0
98215,0,106500,4500.0,643,4,0,0
98216,0,106500,2520.0,548,3,0,0
98217,0,236500,3120.0,746,4,1,1
98218,0,236500,6780.0,687,4,3,1
98219,0,106500,5100.0,855,6,0,0
98220,0,106500,1440.0,887,6,0,0
98221,0,106500,1800.0,713,3,0,0
98222,0,106500,2400.0,559,4,0,1
98223,0,106500,1560.0,746,4,0,1
98224,0,106500,2760.0,819,3,3,0
98225,0,106500,1080.0,822,3,0,1
98226,0,106500,1980.0,701,3,0,0
98227,0,106500,5520.0,879,3,0,0
98228,0,106500,4260.0,608,4,0,0
98229,0,106500,2280.0,706,4,2,1
98230,0,106500,1380.0,712,2,2,0
98231,0,106500,4620.0,691,3,0,1
98232,0,106500,1320.0,557,4,0,0
98233,0,106500,4320.0,842,1,0,0
98234,0,106500,4440.0,778,3,0,0
98235,0,106500,2040.0,698,2,0,0
98236,0,106500,2220.0,710,6,0,0
98237,0,106500,2940.0,879,3,0,0
98238,0,106500,6900.0,719,1,0,0
98239,0,106500,1620.0,683,4,2,0
98240,0,106500,2760.0,709,4,0,0
98241,0,106500,1500.0,864,3,3,0
98242,0,106500,900.0,690,4,0,1
98243,0,106500,2640.0,634,4,0,1
98244,0,106500,3180.0,738,3,0,0
98245,0,106500,3780.0,844,3,3,0
98246,0,106500,4680.0,894,2,0,0
98247,0,106500,3540.0,669,2,0,1
98248,0,106500,1440.0,736,6,0,0
98249,0,106500,4200.0,507,4,0,0
98250,0,106500,1740.0,696,2,0,0
98251,0,106500,4200.0,593,4,0,0
98252,0,106500,1920.0,677,2,0,0
98253,0,106500,2460.0,655,4,0,0
98254,0,106500,3480.0,594,2,0,0
98255,0,106500,5040.0,821,2,0,0
98256,0,106500,1800.0,591,4,2,1
98257,0,106500,3420.0,680,4,0,0
98258,0,106500,2760.0,753,4,3,1
98259,0,106500,1080.0,502,3,0,0
98260,0,106500,2340.0,612,3,0,1
98261,0,106500,1800.0,816,3,0,0
98262,0,106500,3300.0,872,2,0,0
98263,0,106500,2160.0,854,1,0,0
98264,0,106500,3180.0,816,3,0,0
98265,0,106500,4680.0,748,1,0,0
98266,0,426500,7320.0,869,3,2,0
98267,0,426500,7020.0,733,3,0,0
98268,0,426500,8400.0,790,1,0,1
98269,0,426500,6480.0,831,1,3,0
98270,0,426500,7680.0,551,4,0,0
98271,0,426500,5940.0,652,3,1,0
98272,0,426500,8400.0,848,1,2,0
98273,0,426500,5520.0,752,4,0,0
98274,0,426500,7800.0,619,4,3,0
98275,0,426500,9840.0,595,3,3,0
98276,0,466500,4380.0,851,3,0,0
98277,0,466500,8220.0,678,3,0,0
98278,0,466500,8100.0,690,1,3,0
98279,0,466500,12480.0,685,4,3,0
98280,0,466500,7320.0,772,3,0,0
98281,0,106500,2400.0,787,3,0,0
98282,0,376500,4140.0,629,2,3,0
98283,0,536500,9420.0,790,2,0,0
98284,0,536500,4500.0,710,1,3,1
98285,0,536500,7500.0,708,1,3,0
98286,0,536500,5880.0,522,2,0,0
98287,0,536500,12000.0,701,3,0,0
98288,0,536500,9540.0,521,1,3,1
98289,0,536500,9060.0,780,3,0,0
98290,0,326500,4860.0,547,2,0,0
98291,0,326500,5100.0,890,0,3,0
98292,0,326500,4560.0,532,0,0,0
98293,0,326500,7380.0,838,3,0,0
98294,0,326500,6720.0,554,3,0,0
98295,0,326500,9000.0,814,2,0,0
98296,0,326500,5040.0,614,3,3,0
98297,0,326500,7260.0,858,2,3,1
98298,0,326500,14760.0,890,1,3,0
98299,0,326500,6180.0,724,1,0,0
98300,0,326500,4680.0,674,0,3,0
98301,0,326500,5820.0,567,1,0,0
98302,0,326500,3900.0,602,0,3,0
98303,0,326500,4080.0,767,2,0,0
98304,0,326500,5220.0,509,0,0,0
98305,0,326500,10380.0,642,3,0,1
98306,0,326500,4560.0,872,0,3,0
98307,0,106500,3960.0,897,4,2,0
98308,0,106500,9600.0,764,2,0,1
98309,0,106500,960.0,671,3,0,1
98310,0,156500,3600.0,701,1,3,0
98311,0,266500,6960.0,749,1,3,1
98312,0,266500,6120.0,767,3,0,0
98313,0,266500,6600.0,515,2,0,0
98314,0,266500,5220.0,543,3,3,0
98315,0,266500,3000.0,782,3,0,0
98316,0,606500,6900.0,893,2,0,1
98317,0,606500,8340.0,715,2,2,1
98318,0,606500,7320.0,631,2,0,0
98319,0,606500,17160.0,804,3,0,0
98320,0,606500,9840.0,543,1,0,0
98321,0,396500,6540.0,848,3,2,0
98322,0,396500,4260.0,853,1,0,0
98323,0,396500,11760.0,742,0,0,0
98324,0,396500,6960.0,751,0,3,0
98325,0,396500,8040.0,674,1,3,0
98326,0,396500,8880.0,510,3,1,1
98327,0,396500,3480.0,825,1,0,1
98328,0,396500,3900.0,763,1,0,0
98329,0,396500,4380.0,590,2,0,0
98330,0,706500,9000.0,666,2,0,0
98331,0,396500,10320.0,583,4,0,0
98332,0,396500,10380.0,814,2,0,0
98333,0,396500,5760.0,874,3,0,0
98334,0,396500,5760.0,848,3,0,0
98335,0,396500,6900.0,557,2,0,0
98336,0,396500,5820.0,568,4,0,0
98337,0,396500,10080.0,611,3,0,0
98338,0,396500,8820.0,656,3,3,0
98339,0,606500,17520.0,631,3,0,0
98340,0,606500,6180.0,646,1,0,0
98341,0,606500,10140.0,647,2,0,0
98342,0,206500,3180.0,554,2,0,1
98343,0,206500,3300.0,700,2,0,0
98344,0,206500,6240.0,688,2,0,1
98345,0,206500,4440.0,647,4,2,0
98346,0,206500,2460.0,826,4,2,0
98347,0,206500,5160.0,566,2,0,0
98348,0,206500,4020.0,798,2,0,0
98349,0,206500,6120.0,772,4,0,0
98350,0,206500,4020.0,604,4,1,0
98351,0,206500,5520.0,569,1,3,1
98352,0,206500,6900.0,537,2,0,0
98353,0,206500,4740.0,736,3,0,0
98354,0,206500,11460.0,691,4,0,0
98355,0,206500,5100.0,753,2,0,0
98356,0,206500,2700.0,746,4,0,0
98357,0,206500,4920.0,849,2,3,0
98358,0,206500,13080.0,567,3,3,0
98359,0,206500,4320.0,825,3,0,0
98360,0,206500,2580.0,792,4,0,0
98361,0,206500,3840.0,827,3,3,0
98362,0,206500,3600.0,629,2,2,0
98363,0,206500,4980.0,525,3,0,1
98364,0,206500,6180.0,654,3,0,0
98365,0,206500,4740.0,840,3,3,0
98366,0,206500,3840.0,845,4,0,0
98367,0,206500,2340.0,619,2,0,0
98368,0,206500,4500.0,630,3,0,0
98369,0,206500,4920.0,734,3,0,0
98370,0,206500,6180.0,771,2,0,0
98371,0,296500,5880.0,558,2,2,0
98372,0,296500,4200.0,762,4,0,0
98373,0,296500,8880.0,654,3,0,0
98374,0,296500,4740.0,613,2,0,0
98375,0,296500,6360.0,746,1,0,0
98376,0,296500,3120.0,784,3,0,0
98377,0,296500,3060.0,709,3,3,0
98378,0,296500,5280.0,883,1,0,0
98379,0,296500,6300.0,590,0,0,0
98380,0,296500,7680.0,521,2,3,1
98381,0,296500,3540.0,889,3,0,0
98382,0,316500,5580.0,527,2,0,1
98383,0,316500,10200.0,519,3,0,0
98384,0,316500,5040.0,659,3,0,0
98385,0,316500,6180.0,832,1,3,0
98386,0,316500,4980.0,591,0,3,0
98387,0,316500,12720.0,667,3,2,0
98388,0,316500,12780.0,774,3,0,0
98389,0,486500,14820.0,731,3,3,1
98390,0,66500,1140.0,872,4,0,0
98391,0,596500,5880.0,664,1,0,0
98392,0,596500,10020.0,637,2,0,0
98393,0,596500,12000.0,623,2,3,0
98394,0,256500,10140.0,855,3,0,0
98395,0,1456500,21240.0,588,2,0,0
98396,0,376500,10080.0,791,2,3,0
98397,0,216500,3540.0,527,3,0,0
98398,0,896500,14220.0,857,4,0,1
98399,0,726500,9000.0,749,2,3,0
98400,0,726500,6000.0,671,2,3,0
98401,0,376500,6480.0,550,2,0,0
98402,0,716500,7140.0,840,0,3,0
98403,0,716500,17280.0,570,1,0,0
98404,0,716500,9840.0,543,3,2,0
98405,0,166500,2160.0,853,3,3,0
98406,0,166500,2280.0,819,2,0,0
98407,0,166500,3120.0,623,3,2,0
98408,0,166500,6360.0,689,2,0,0
98409,0,166500,1560.0,731,6,0,0
98410,0,166500,3960.0,778,2,0,0
98411,0,166500,5100.0,612,3,2,0
98412,0,166500,1500.0,617,2,1,1
98413,0,166500,2160.0,601,0,3,0
98414,0,366500,9180.0,519,4,0,0
98415,0,86500,3480.0,559,1,0,0
98416,0,86500,1920.0,834,3,0,0
98417,0,86500,1020.0,770,4,0,0
98418,0,86500,4320.0,565,4,0,0
98419,0,86500,4380.0,675,2,2,0
98420,0,86500,1560.0,874,4,0,0
98421,0,86500,3120.0,728,6,0,0
98422,0,86500,2400.0,626,0,0,1
98423,0,86500,6300.0,613,0,0,0
98424,0,86500,3000.0,784,1,0,1
98425,0,86500,5760.0,733,2,0,0
98426,0,86500,7500.0,780,1,0,0
98427,0,86500,4800.0,829,2,0,0
98428,0,86500,3420.0,735,3,0,0
98429,0,86500,2220.0,673,2,0,1
98430,0,86500,3060.0,898,1,0,0
98431,0,86500,5520.0,753,2,3,0
98432,0,86500,1440.0,521,4,0,0
98433,0,86500,1680.0,565,6,2,1
98434,0,86500,2040.0,843,2,0,0
98435,0,86500,6660.0,670,2,0,0
98436,0,86500,1560.0,814,4,0,1
98437,0,86500,1740.0,765,1,0,0
98438,0,86500,2100.0,753,3,0,0
98439,0,86500,2580.0,694,0,2,0
98440,0,86500,2400.0,765,1,0,0
98441,0,86500,1260.0,757,4,0,0
98442,0,386500,5640.0,851,3,0,0
98443,0,386500,5580.0,724,1,3,0
98444,0,386500,5640.0,752,1,0,0
98445,0,386500,8040.0,740,1,0,0
98446,0,386500,7080.0,803,1,3,0
98447,0,386500,8040.0,784,1,3,1
98448,0,386500,4380.0,708,6,2,0
98449,0,386500,7200.0,812,3,3,0
98450,0,386500,6780.0,761,1,0,0
98451,0,506500,8100.0,801,3,3,0
98452,0,506500,7140.0,691,2,0,0
98453,0,506500,7740.0,507,3,0,0
98454,0,506500,4920.0,667,2,3,0
98455,0,506500,4800.0,578,6,3,0
98456,0,506500,5160.0,780,2,0,0
98457,0,706500,9900.0,569,1,1,0
98458,0,546500,5520.0,836,0,3,0
98459,0,546500,6060.0,546,2,0,0
98460,0,546500,8040.0,664,0,3,0
98461,0,486500,9780.0,505,3,0,0
98462,0,486500,7020.0,599,2,3,0
98463,0,486500,7440.0,530,1,3,0
98464,0,486500,4740.0,867,0,0,0
98465,0,486500,6240.0,615,1,3,1
98466,0,486500,11040.0,666,6,0,0
98467,0,486500,11760.0,714,2,0,0
98468,0,486500,4860.0,619,4,0,0
98469,0,546500,9600.0,709,1,0,0
98470,0,306500,3420.0,680,3,2,0
98471,0,306500,2820.0,723,3,0,0
98472,0,306500,8220.0,610,2,0,0
98473,0,306500,4080.0,611,2,3,0
98474,0,306500,2940.0,522,2,0,0
98475,0,516500,7200.0,653,1,0,0
98476,0,516500,7440.0,582,1,0,0
98477,0,516500,5880.0,721,2,0,1
98478,0,516500,4800.0,622,0,0,0
98479,0,676500,7800.0,560,3,0,0
98480,0,676500,14760.0,624,1,0,0
98481,0,676500,9480.0,668,2,3,0
98482,0,676500,7980.0,623,0,3,0
98483,0,486500,6060.0,586,4,3,0
98484,0,486500,5820.0,522,2,0,0
98485,0,486500,6720.0,889,3,3,0
98486,0,486500,8100.0,631,3,0,0
98487,0,486500,12000.0,716,1,0,0
98488,0,486500,6480.0,645,3,3,0
98489,0,486500,4980.0,854,4,3,0
98490,0,66500,840.0,851,1,2,0
98491,0,66500,960.0,549,3,0,1
98492,0,66500,1680.0,615,3,0,0
98493,0,266500,7860.0,510,6,0,0
98494,0,56500,1080.0,831,6,0,0
98495,0,56500,3300.0,582,4,0,0
98496,0,56500,2280.0,557,4,0,1
98497,0,56500,2460.0,617,3,0,0
98498,0,56500,1080.0,773,3,0,0
98499,0,56500,600.0,818,3,0,0
98500,0,56500,540.0,630,3,0,0
98501,0,56500,2820.0,870,2,0,0
98502,0,56500,1500.0,893,4,0,0
98503,0,296500,4620.0,734,2,0,0
98504,0,296500,6000.0,681,1,3,0
98505,0,296500,2940.0,506,4,3,0
98506,0,296500,14040.0,543,1,3,1
98507,0,296500,2520.0,733,2,0,0
98508,0,296500,5820.0,831,2,3,0
98509,0,296500,3660.0,763,3,0,0
98510,0,296500,7560.0,822,2,0,0
98511,0,296500,8760.0,808,4,3,0
98512,0,296500,10140.0,547,2,3,0
98513,0,296500,3900.0,787,4,2,1
98514,0,296500,2640.0,508,3,3,1
98515,0,296500,5760.0,720,5,3,0
98516,0,296500,4320.0,627,3,0,0
98517,0,296500,4500.0,594,2,0,0
98518,0,296500,6540.0,651,1,3,0
98519,0,656500,6000.0,756,1,0,0
98520,0,656500,9000.0,594,0,0,0
98521,0,656500,13260.0,830,3,0,0
98522,0,656500,6720.0,683,1,0,0
98523,0,446500,4260.0,647,6,0,0
98524,0,446500,6300.0,863,0,0,0
98525,0,446500,8940.0,806,0,0,0
98526,0,446500,14940.0,890,4,0,0
98527,0,446500,4860.0,897,4,3,0
98528,0,446500,4560.0,548,2,3,0
98529,0,446500,6960.0,795,1,0,0
98530,0,446500,10920.0,500,3,3,0
98531,0,446500,5040.0,700,2,3,0
98532,0,446500,10620.0,655,2,1,0
98533,0,916500,20580.0,533,1,3,0
98534,0,646500,7980.0,645,2,0,0
98535,0,316500,3360.0,893,0,0,0
98536,0,316500,5700.0,593,1,0,0
98537,0,316500,4680.0,803,4,2,1
98538,0,316500,7440.0,652,2,0,0
98539,0,316500,4800.0,896,1,0,0
98540,0,316500,4920.0,782,2,0,0
98541,0,316500,6660.0,594,0,3,0
98542,0,316500,5580.0,749,1,3,1
98543,0,316500,3300.0,707,0,0,1
98544,0,316500,7140.0,747,0,0,0
98545,0,316500,9600.0,760,2,0,1
98546,0,316500,2700.0,746,0,0,0
98547,0,316500,6420.0,744,4,2,1
98548,0,316500,9360.0,698,0,0,0
98549,0,316500,3900.0,601,0,3,0
98550,0,316500,5580.0,582,1,3,0
98551,0,316500,5820.0,800,1,3,0
98552,0,306500,8340.0,785,1,0,0
98553,0,306500,7320.0,624,4,0,0
98554,0,206500,2760.0,571,1,3,0
98555,0,206500,5100.0,571,4,0,0
98556,0,206500,2820.0,701,2,0,0
98557,0,206500,3180.0,822,2,0,1
98558,0,206500,5280.0,871,3,0,0
98559,0,206500,3960.0,695,3,3,0
98560,0,206500,4020.0,667,3,0,0
98561,0,206500,3120.0,608,4,0,0
98562,0,206500,4980.0,847,4,0,0
98563,0,206500,2880.0,574,4,0,0
98564,0,206500,2220.0,550,3,0,1
